,file,flines,full_path,no_characters,no_lines,no_tokens,prog_lang,round,solution,task,username,year
8526,c.py,"# -*- coding: utf-8 -*-
 import sys
 import math
 
 def C(total, choose):
     if total < choose:
         return 0
     return math.factorial(total) / math.factorial(choose) / math.factorial(total - choose)
     
     #if total < choose:
         #return 0
     #if choose == 0 or choose == total:
         #return 1
     #return C(total-1,choose-1)+C(total-1,choose);
 
 mem = {}
 COUNTER = 0
 def g(n, rank):
     global COUNTER
     if rank == 1:
         return 1
     
     if (n, rank) in mem:
         return mem[(n, rank)]
         
     total = 0
     for i in range(1, rank):
         COUNTER += 1
         total += C(n - rank - 1, rank - i - 1) * g(rank, i)
     mem[(n, rank)] = total
     return total % 100003
 
 fin = sys.stdin
 T = int(fin.readline())
 for case in range(1,T+1):
     N = int(fin.readline())
     
     result = sum([g(N, i) for i in range(1, N)]) % 100003
     print ""Case #%d: %s"" % (case, result)
 #print COUNTER",gcj/2010/635101/RalfKistner/598111/0/extracted/c.py,948,40,136,Python,635101,0,598111,RalfKistner,2010
8527,a.py,"# -*- coding: utf-8 -*-
 import sys
 
 
 def parent(path):
     return path[:path.rindex(""/"")]
     
     
 fin = sys.stdin
 T = int(fin.readline())
     
 for case in range(1,T+1):
     N, M = map(int, fin.readline().split())
     
     current = set()
     current.add("""")
     
     for i in range(N):
         path = fin.readline().strip()
         while not path in current:
             current.add(path)
             path = parent(path)
         
     count = 0
     for i in range(M):
         path = fin.readline().strip()
         
         while not path in current:
             current.add(path)
             path = parent(path)
             count += 1
         
     print ""Case #%d: %s"" % (case, count)
",gcj/2010/635101/RalfKistner/563117/1/extracted/a.py,718,34,75,Python,635101,1,563117,RalfKistner,2010
8529,b.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 T = int(fin.readline())
 for case in range(1,T+1):
     N, K, B, T = map(int, fin.readline().split())
     x = map(int, fin.readline().split())
     v = map(int, fin.readline().split())
     chicks = zip(x, v)
     chicks.sort(reverse=True)
     
     slow_counter = 0
     
     swap_counter = 0
     
     safe_counter = 0
     for c in chicks:
         if c[0] + c[1]*T >= B:
             swap_counter += slow_counter
             safe_counter += 1
         else:
             slow_counter += 1
         if safe_counter >= K:
             break
     
     if safe_counter >= K:
         result = swap_counter
     else:
         result = ""IMPOSSIBLE""
     print ""Case #%d: %s"" % (case, result)
",gcj/2010/635101/RalfKistner/542118/1/extracted/b.py,751,31,89,Python,635101,1,542118,RalfKistner,2010
24442,c.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     r, k, n = map(int, fin.readline().split())
     g = map(int, fin.readline().split())
     next_group = 0
     total = 0
     total_at = {}
     current_ride = 0
     while current_ride < r:
         current = 0
         group_count = 0
         while current + g[next_group] <= k and group_count < n:
             group_count += 1
             current += g[next_group]
             next_group = (next_group + 1) % n
         total += current
         if next_group in total_at:
             tdiff = total - total_at[next_group][0]
             rdiff = current_ride - total_at[next_group][1]
             repetitions = (r - current_ride - 1) / rdiff
             total += repetitions * tdiff
             current_ride += repetitions * rdiff
             
         else:
             total_at[next_group] = (total, current_ride)
             
         current_ride += 1
     
     
     print ""Case #%d: %s"" % (case, total)
",gcj/2010/433101/RalfKistner/509101/1/extracted/c.py,1032,34,123,Python,433101,1,509101,RalfKistner,2010
24444,b.py,"# -*- coding: utf-8 -*-
 import sys
 
 def gcd(a, b):
     if a > b:
         return gcd(b, a)
     if a == 0:
         return b
     return gcd(b % a, a)
         
 
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     t = map(int, fin.readline().split())[1:]
     m = t[0]
     last = 0
     for k in t:
         last = gcd(last, abs(k-m))
     print ""Case #%d: %s"" % (case,  (- m) % last)
",gcj/2010/433101/RalfKistner/506101/1/extracted/b.py,413,21,66,Python,433101,1,506101,RalfKistner,2010
24446,a.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     n, k = map(int, fin.readline().split())
     
     if k & ((1 << n) - 1) == ((1 << n) - 1):
         result = ""ON""
     else:
         result = ""OFF""
     print ""Case #%d: %s"" % (case, result)
",gcj/2010/433101/RalfKistner/502103/1/extracted/a.py,303,13,50,Python,433101,1,502103,RalfKistner,2010
65437,b.py,"# -*- coding: utf-8 -*-
 #INF = 10000000000000
 INF = float(""infinity"")
 import sys
 fin = open(sys.argv[1], 'r')
 N = int(fin.readline())
 for case in range(1,N+1):
     P = int(fin.readline())
     M = map(int, fin.readline().split())
     prices = []
     for i in range(P):
         prices.append(map(int, fin.readline().split()))
 
     last = []
     for i in range(2**P):
         m = M[i]
         s = []
         for j in range(P+2):
             if j <= m:
                 s.append(0)
             else:
                 s.append(INF)
         last.append(s)
 
         #for j in range(P-M[i]):
         #    playing[P-j-1][i/(2**(P-j))] = True
     n = len(last)
     #print last
     for k in range(P):
         n /= 2
         next = []
         for i in range(n):
             s = []
             cost = prices[k][i]
             for j in range(P+1):
                 p = min(last[2*i][j] + last[2*i+1][j] + cost, last[2*i][j+1] + last[2*i+1][j+1])
                 s.append(p)
             s.append(INF)
             next.append(s)
         last = next
         #print last
 
     #print last
     print ""Case #%d: %s"" % (case, last[0][0])
 fin.close()",gcj/2010/635102/RalfKistner/698485/1/extracted/b.py,1168,45,130,Python,635102,1,698485,RalfKistner,2010
65438,b.py,"# -*- coding: utf-8 -*-
 import sys
 fin = open(sys.argv[1], 'r')
 N = int(fin.readline())
 for case in range(1,N+1):
     P = int(fin.readline())
     M = map(int, fin.readline().split())
     prices = []
     playing = []
     for i in range(P):
         prices.append(map(int, fin.readline().split()))
         playing.append([False]*(2**(P-i-1)))
     result = prices
     for i in range(2**P):
         for j in range(P-M[i]):
             playing[P-j-1][i/(2**(P-j))] = True
 
     t = 0
     for row in playing:
         t += sum(row)
     print ""Case #%d: %s"" % (case, t)
 fin.close()",gcj/2010/635102/RalfKistner/698485/0/extracted/b.py,592,22,70,Python,635102,0,698485,RalfKistner,2010
65439,a.py,"# -*- coding: utf-8 -*-
 import sys
 fin = open(sys.argv[1], 'r')
 
 def best(k, rows):
     m = []
     for p in range(len(rows)):
         working = True
         #print p
         for r in rows:
             #print r
             for i, a in enumerate(r):
                 q = i*2 + k - len(r)
                 o = p*2 - q
                 j = (o + len(r) - k)/2
 
                 if j < 0 or j >= len(r):
                     continue
                 #print i, j
                 if a != r[j]:
                     working = False
                     break
         if working:
             shift = abs((k-1)-p)
             #print p, shift, k
             m.append(shift)
     # print "".""
     return min(m)
 
 def size(k):
     t = 0
     for i in range(2*k-1):
         t += k-abs(k-i-1)
     return t
 
 N = int(fin.readline())
 for case in range(1,N+1):
     k = int(fin.readline())
     rows = []
     S = 2*k-1
     for i in range(S):
         rows.append(map(int, fin.readline().split()))
     cols = [[] for i in range(S)]
     for i, row in enumerate(rows):
         for p, a in enumerate(row):
             c = 2*p + k - len(row)
             cols[c].append(a)
     #print rows
     #print cols
     a = best(k, rows)
     b = best(k, cols)
     #print a, b
     shift = a + b
     result = size(k+shift) - size(k)
 
     print ""Case #%d: %s"" % (case, result)
 
 fin.close()",gcj/2010/635102/RalfKistner/694485/1/extracted/a.py,1392,58,185,Python,635102,1,694485,RalfKistner,2010
11034,C.py,"# -*- coding: utf-8 -*-
 def xor(a,b):
     return a^b
     
 import sys
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     n = int(fin.readline())
     pile = map(int, fin.readline().split())
     if reduce(xor, pile) == 0:
         result = sum(pile) - min(pile)
     else:
         result = ""NO""
     print ""Case #%d: %s"" % (case, result)
",gcj/2011/975485/RalfKistner/1059486/1/extracted/C.py,365,16,49,Python,975485,1,1059486,RalfKistner,2011
11036,A.py,"# -*- coding: utf-8 -*-
 from itertools import *
    
 import sys
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     line = fin.readline().split()
     data = zip(line[1::2], map(int, line[2::2]))
     
     op = 1
     ot = 0
     bp = 1
     bt = 0
     for user, position in data:
         if user == 'O':
             ot = max(ot+abs(position-op), bt)+1
             op = position
         else:
             bt = max(bt+abs(position-bp), ot)+1
             bp = position
     
     print ""Case #%d: %s"" % (case, max(ot, bt))
",gcj/2011/975485/RalfKistner/1080487/1/extracted/A.py,553,24,73,Python,975485,1,1080487,RalfKistner,2011
11038,D.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     n = int(fin.readline())
     seq = map(int, fin.readline().split())
     wrong = 0
     for i, k in enumerate(seq):
         if i+1 != k:
             wrong += 1
     
     print ""Case #%d: %.6f"" % (case, wrong)
",gcj/2011/975485/RalfKistner/992486/1/extracted/D.py,322,14,46,Python,975485,1,992486,RalfKistner,2011
11040,B.py,"# -*- coding: utf-8 -*-
 def popn(line):
     n = int(line[0])
     return (line[1:n+1], line[n+1:])
 import sys
 fin = sys.stdin
 N = int(fin.readline())
 for case in range(1,N+1):
     line = fin.readline().split()
     pairs, line = popn(line)
     opposed, line = popn(line)
     seq = line[1]
     replace = {}
     for pair in pairs:
         a,b,c = list(pair)
         replace[(a,b)] = c
         replace[(b,a)] = c
     destroy = set()
     for o in opposed:
         a,b = list(o)
         destroy.add((a,b))
         destroy.add((b,a))
     #print replace, destroy, seq
     l = []
     for c in seq:
         if not l:
             l.append(c)
         else:
             k = (l[-1], c)
             if k in replace:
                 l[-1] = replace[k]
             else:
                 d = False
                 for cc in l:
                     if (cc,c) in destroy:
                         d = True
                         break
                 if d:
                     l = []
                 else:
                     l.append(c)
                         
     print ""Case #%d: %s"" % (case, str(l).replace(""'"",""""))
",gcj/2011/975485/RalfKistner/1026487/1/extracted/B.py,1141,44,124,Python,975485,1,1026487,RalfKistner,2011
80949,C.py,"# -*- coding: utf-8 -*-
 def primefactors(x): 
     factors={}
     for i in range(2, x+1):
         count = 0
         while x % i == 0:
             count += 1
             x /= i
         if count > 0:
             factors[i] = count
     return factors
 
 def allfactors(x):
     af = {}
     for i in range(1, x+1):
         factors = primefactors(i)
         for k, v in factors.items():
             if k in af:
                 af[k] = max(af[k], v)
             else:
                 af[k] = v
     return af
     
 def m(x):
     if x == 1:
         return 1
     af = allfactors(x)
     count = 0
     p = map(lambda i: primefactors(i), range(x, 0, -1))
     p.sort(key=lambda f: sum(f.values()), reverse=True)
     for f in p:
         use = False
         for k, v in f.items():
             rem = af[k]
             if rem > 0:
                 use = True
                 break
         if use:
             for k, v in f.items():
                 af[k] = af[k] - v
             count += 1
     
     return count
 
 def span(x):
     af = allfactors(x)
     s = sum(af.values())+1
     l = m(x)
     return (l, s, s-l)
 
 
 import sys
 fin = sys.stdin
 T = int(fin.readline())
 for case in range(1,T+1):
     X = int(fin.readline())
     low, high, result = span(X)
     print ""Case #%d: %s"" % (case, result)
 
 
",gcj/2011/1150486/RalfKistner/1100485/0/extracted/C.py,1330,61,177,Python,1150486,0,1100485,RalfKistner,2011
80950,A.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 T = int(fin.readline())
 for case in range(1,T+1):
     X, S, R, t, N = map(int, fin.readline().split())
     walkways = []
     for i in range(N):
         b, e, w = map(float, fin.readline().split())
         walkways.append((e-b,w))
         X -= e-b
     walkways.append((X,0.0))
     print >> sys.stderr, walkways
     walkways.sort(key=lambda w: w[1])
     print >> sys.stderr, walkways
     time = 0.0
     for l, s in walkways:
         speed = s + R
         runtime = min(t, l/speed)
         t -= runtime
         time += runtime
         remaining = l - runtime*speed
         walktime = remaining / (s+S)
         time += walktime
         
     print ""Case #%d: %.7f"" % (case, time)
 
",gcj/2011/1150486/RalfKistner/1163489/1/extracted/A.py,753,28,97,Python,1150486,1,1163489,RalfKistner,2011
80952,B.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 T = int(fin.readline())
 
 def moment(grid):
     rows = []
     for row in grid:
         rr = map(lambda (i, v): (i)*v, enumerate(row))
         rrr = [0]
         last = 0
         for col in rr:
             last += col
             rrr.append(last)
         rows.append(rrr)
     
     blocks = []
     last = [0]*len(rows[0])
     blocks.append(last)
     for row in rows:
         last = map(lambda (a,b): a+b, zip(last, row))
         blocks.append(last)
     return blocks
     
 def weight(grid):
     rows = []
     for row in grid:
         rrr = [0]
         last = 0
         for col in row:
             last += col
             rrr.append(last)
         rows.append(rrr)
     blocks = []
     last = [0]*len(rows[0])
     blocks.append(last)
     for row in rows:
         last = map(lambda (a,b): a+b, zip(last, row))
         blocks.append(last)
     return blocks
 
 def total(blocks, r, c, d):
     return blocks[r][c] + blocks[r+d][c+d] - blocks[r][c+d] - blocks[r+d][c]
 
 def tblade(blocks, r, c, d):
     return total(blocks, r, c, d) - total(blocks, r, c, 1) - total(blocks, r+d-1, c+d-1, 1) \
         - total(blocks, r+d-1, c, 1) - total(blocks, r, c+d-1, 1)
 
 def cog(blocks, weights, r, c, d):
     m = tblade(blocks, r, c, d)
     w = tblade(weights, r, c, d)
     
     return 2*m == w*(2*c+(d-1))
     
 def invert(grid):
     R = len(grid)
     C = len(grid[0])
     inverted = []
     for r in range(C):
         row = [c[r] for c in grid]
         inverted.append(row)
     return inverted
 
 for case in range(1,T+1):
     R, C, D = map(int, fin.readline().split())
     grid = []
     for i in range(R):
         row = map(int, fin.readline().strip())
         row = map(lambda x: x + D, row)
         grid.append(row)
     
     inv = invert(grid)
     mxblocks = moment(grid)
     wxblocks = weight(grid)
     myblocks = moment(inv)
     wyblocks = weight(inv)
     
     result = ""IMPOSSIBLE""
     for s in range(min(R, C), 2, -1):
         if D == 682969:
             break
         print >> sys.stderr, s
         for r in range(R-s+1):
             if result == s:
                 break
             for c in range(C-s+1):
                 cx = cog(mxblocks, wxblocks, r, c, s)
                 cy = cog(myblocks, wyblocks, c, r, s)
                 #if cx == c+(s-1)/2.0 and cy == r+(s-1)/2.0:
                 if cx and cy:
                     result = s 
                     break
         if result == s:
                 break
                     
     #print >> sys.stderr, ""Grid"", grid
     #print >> sys.stderr, ""Inve"", invert(grid)
     #print >> sys.stderr, ""Moment"", mxblocks
     #print >> sys.stderr, ""Weight"", wxblocks
     #print >> sys.stderr, cog(mxblocks, wxblocks, 0, 0, 3)
     #print >> sys.stderr, cog(myblocks, wyblocks, 0, 0, 3)
     #print >> sys.stderr, cog(mxblocks, wxblocks, 1, 1, 5)
     #print >> sys.stderr, cog(myblocks, wyblocks, 1, 1, 5)
     
     #print >> sys.stderr
     
     print ""Case #%d: %s"" % (case, result)
 
",gcj/2011/1150486/RalfKistner/1160486/1/extracted/B.py,3059,109,375,Python,1150486,1,1160486,RalfKistner,2011
80953,B.py,"# -*- coding: utf-8 -*-
 import sys
 fin = sys.stdin
 T = int(fin.readline())
 
 def moment(grid):
     rows = []
     for row in grid:
         rr = map(lambda (i, v): (i)*v, enumerate(row))
         rrr = [0]
         last = 0
         for col in rr:
             last += col
             rrr.append(last)
         rows.append(rrr)
     
     blocks = []
     last = [0]*len(rows[0])
     blocks.append(last)
     for row in rows:
         last = map(lambda (a,b): a+b, zip(last, row))
         blocks.append(last)
     return blocks
     
 def weight(grid):
     rows = []
     for row in grid:
         rrr = [0]
         last = 0
         for col in row:
             last += col
             rrr.append(last)
         rows.append(rrr)
     blocks = []
     last = [0]*len(rows[0])
     blocks.append(last)
     for row in rows:
         last = map(lambda (a,b): a+b, zip(last, row))
         blocks.append(last)
     return blocks
 
 def total(blocks, r, c, d):
     return blocks[r][c] + blocks[r+d][c+d] - blocks[r][c+d] - blocks[r+d][c]
 
 def tblade(blocks, r, c, d):
     return total(blocks, r, c, d) - total(blocks, r, c, 1) - total(blocks, r+d-1, c+d-1, 1) \
         - total(blocks, r+d-1, c, 1) - total(blocks, r, c+d-1, 1)
 
 def cog(blocks, weights, r, c, d):
     m = tblade(blocks, r, c, d)
     w = tblade(weights, r, c, d)
     #print >> sys.stderr, m, w
     center = float(m)/w
     return center
     
 def invert(grid):
     R = len(grid)
     C = len(grid[0])
     inverted = []
     for r in range(C):
         row = [c[r] for c in grid]
         inverted.append(row)
     return inverted
 
 for case in range(1,T+1):
     R, C, D = map(int, fin.readline().split())
     grid = []
     for i in range(R):
         row = map(int, fin.readline().strip())
         row = map(lambda x: x + D, row)
         grid.append(row)
     
     inv = invert(grid)
     mxblocks = moment(grid)
     wxblocks = weight(grid)
     myblocks = moment(inv)
     wyblocks = weight(inv)
     
     result = ""IMPOSSIBLE""
     for s in range(3, min(R, C)+1):
         for r in range(R-s+1):
             for c in range(C-s+1):
                 cx = cog(mxblocks, wxblocks, r, c, s)
                 cy = cog(myblocks, wyblocks, c, r, s)
                 if cx == c+(s-1)/2.0 and cy == r+(s-1)/2.0:
                     result = s
                     
     #print >> sys.stderr, ""Grid"", grid
     #print >> sys.stderr, ""Inve"", invert(grid)
     #print >> sys.stderr, ""Moment"", mxblocks
     #print >> sys.stderr, ""Weight"", wxblocks
     #print >> sys.stderr, cog(mxblocks, wxblocks, 0, 0, 3)
     #print >> sys.stderr, cog(myblocks, wyblocks, 0, 0, 3)
     #print >> sys.stderr, cog(mxblocks, wxblocks, 1, 1, 5)
     #print >> sys.stderr, cog(myblocks, wyblocks, 1, 1, 5)
     
     #print >> sys.stderr
     
     print ""Case #%d: %s"" % (case, result)
 
",gcj/2011/1150486/RalfKistner/1160486/0/extracted/B.py,2858,101,356,Python,1150486,0,1160486,RalfKistner,2011
